(0.0, 0.0, 0.1)
(-0.1, 0.1, 0.1)
(0.1, -0.1, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.1)
(0.0, 0.0, 0.0)
(-0.1, 0.1, 0.0)
(0.0, 0.0, 0.1)
(0.0, 0.0, 0.1)
(0.0, 0.0, 0.1)
(0.0, 0.0, 0.1)
(-0.1, 0.1, 0.3)
(-0.1, 0.1, 0.3)
(-0.2, 0.5, 1.1)
(-0.3, 0.7, 1.4)
(-0.3, 0.7, 1.4)
(-0.2, 0.4, 2.2)
(-0.4, 0.6, 2.4)
(-0.5, 0.1, 2.8)
(-0.4, 0.6, 1.9)
(-0.4, 0.6, 1.2)
(-0.2, 0.0, 1.4)
(-0.2, 0.5, 1.3)
(-0.2, 0.2, 1.0)
(-0.2, 0.0, 0.4)
(0.0, 0.1, 0.2)
(0.0, 0.1, 0.2)
(0.2, 0.0, -0.3)
(0.1, 0.0, -0.3)
(0.1, -0.4, -0.1)
(0.0, 0.1, 0.1)
(0.0, 0.0, 0.1)
(0.0, -0.1, 0.0)
