(0.0, -0.1, 0.0)
(0.2, 0.0, 0.0)
(0.3, 0.0, 0.1)
(0.4, 0.0, 0.1)
(0.6, -0.1, 0.1)
(1.6, -0.3, 0.1)
(2.1, -0.1, 0.2)
(2.1, -0.1, 0.2)
(2.5, 0.0, 0.2)
(2.5, 0.0, 0.2)
(2.8, -0.2, 0.2)
(2.8, -0.2, 0.2)
(3.6, -0.5, 0.3)
(3.6, -0.5, 0.3)
(3.6, -0.5, 0.3)
(3.9, -0.5, 0.0)
(3.7, -0.3, -0.1)
(3.7, -0.3, -0.1)
(2.8, 0.0, 0.0)
(2.2, 0.0, -0.1)
(2.2, 0.0, -0.1)
(0.9, -0.3, -0.3)
(0.9, -0.3, -0.3)
(0.6, -0.3, -0.2)
(0.4, 0.0, 0.1)
(0.4, 0.0, 0.1)
(0.3, -0.1, 0.1)
(0.1, -0.1, 0.0)
(0.0, -0.1, 0.0)
(-0.1, 0.0, 0.1)
(-0.1, 0.0, 0.1)
(-0.3, -0.1, 0.1)
(-0.4, -0.1, 0.0)
(-0.7, 0.1, 0.0)
(-0.7, 0.1, 0.0)
(-0.7, 0.1, 0.0)
(-1.0, 0.0, 0.1)
