(-0.2, 0.0, 0.0)
(-0.2, 0.0, 0.0)
(-0.2, 0.0, 0.0)
(-0.2, 0.0, 0.0)
(-0.2, 0.0, 0.0)
(0.1, 0.1, -0.1)
(0.1, 0.1, -0.1)
(0.1, 0.1, -0.1)
(0.4, 0.1, -0.1)
(0.4, 0.1, -0.1)
(0.4, 0.1, -0.1)
(2.4, -0.3, -0.2)
(2.4, -0.3, -0.2)
(3.1, -0.5, -0.3)
(3.1, -0.5, -0.3)
(5.3, -0.5, -0.4)
(5.8, -0.4, -0.4)
(5.8, -0.4, -0.4)
(5.8, -0.4, -0.4)
(6.1, -0.5, -0.6)
(6.1, -0.5, -0.6)
(6.6, -0.9, -0.8)
(6.7, -0.9, -0.8)
(6.7, -0.9, -0.8)
(6.5, -0.7, -0.8)
(6.1, -0.5, -0.8)
(6.1, -0.5, -0.8)
(3.3, 0.1, -0.6)
(3.3, 0.1, -0.6)
(3.3, 0.1, -0.6)
(1.6, 0.3, -0.4)
(1.6, 0.3, -0.4)
(0.3, 0.5, -0.1)
(0.3, 0.5, -0.1)
(0.3, 0.5, -0.1)
(-0.5, 0.1, 0.1)
(-0.5, 0.1, 0.1)
(-0.6, -0.2, 0.1)
(-0.6, 0.0, 0.1)
(-0.7, 0.2, 0.1)
