(-0.1, 0.0, 0.0)
(0.0, 0.0, -0.1)
(0.4, -0.5, -0.4)
(0.4, -0.5, -0.4)
(0.7, -1.0, -1.0)
(0.9, -1.4, -1.4)
(1.3, -2.6, -2.5)
(1.3, -2.6, -2.5)
(0.5, -3.3, -3.5)
(-0.3, -2.2, -2.8)
(-0.3, -2.2, -2.8)
(-0.3, -1.2, -2.2)
(-0.3, -1.2, -2.2)
(-0.1, -0.9, -1.3)
(-0.1, -0.9, -1.3)
(-0.3, -0.2, -0.2)
(-0.2, 0.1, 0.1)
(-0.1, 0.2, 0.2)
(0.0, 0.1, 0.3)
