(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.1, 0.0, 0.0)
(0.1, 0.0, 0.0)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(-0.1, 0.1, 0.0)
(-0.2, 0.1, 0.0)
(-0.3, 0.1, 0.0)
(-0.3, 0.1, 0.0)
(-0.3, 0.1, 0.1)
(-0.3, 0.1, 0.1)
(-0.4, 0.1, 0.1)
(-0.4, 0.1, 0.1)
(-1.0, 0.1, 0.2)
(-1.0, 0.1, 0.2)
(-1.4, 0.2, 0.3)
(-1.6, 0.3, 0.3)
(-1.8, 0.3, 0.3)
(-1.8, 0.3, 0.3)
(-1.7, 0.3, 0.3)
(-1.6, 0.3, 0.3)
(-1.7, 0.3, 0.4)
(-2.0, 0.3, 0.4)
(-2.1, 0.3, 0.5)
(-2.1, 0.3, 0.5)
(-2.1, 0.3, 0.6)
(-2.0, 0.3, 0.6)
(-1.8, 0.3, 0.5)
(-1.6, 0.3, 0.5)
(-1.1, 0.1, 0.4)
(-1.1, 0.1, 0.4)
(-0.7, -0.1, 0.2)
(-0.7, -0.1, 0.2)
(-0.1, -0.1, 0.0)
(0.0, -0.1, 0.0)
(0.1, 0.0, -0.1)
(0.1, 0.0, -0.1)
(0.1, 0.0, -0.1)
