(-0.1, 0.0, -0.1)
(-0.1, 0.0, -0.1)
(-0.6, -0.1, -0.1)
(-0.6, -0.1, -0.1)
(-0.6, -0.1, -0.1)
(-1.2, -0.1, 0.0)
(-1.5, -0.1, 0.1)
(-1.5, -0.1, 0.1)
(-2.2, 0.0, 0.2)
(-2.2, 0.0, 0.2)
(-2.2, 0.0, 0.2)
(-3.9, 0.2, -0.1)
(-3.9, 0.2, -0.1)
(-4.4, 0.4, -0.4)
(-4.4, 0.4, -0.4)
(-4.4, 0.4, -0.4)
(-4.8, 0.4, -0.3)
(-4.8, 0.4, -0.3)
(-4.4, 0.7, -0.5)
(-4.1, 0.7, -0.6)
(-3.8, 0.7, -0.7)
(-3.2, 0.6, -0.7)
(-2.1, 0.2, -0.5)
(-2.1, 0.2, -0.5)
(-1.2, 0.1, -0.5)
(-1.2, 0.1, -0.5)
(-0.4, -0.1, -0.1)
(-0.1, -0.1, 0.1)
(0.2, 0.0, 0.2)
(0.2, 0.0, 0.2)
(0.3, 0.0, 0.1)
(0.5, 0.0, 0.1)
(0.5, 0.0, 0.0)
