(0.0, 0.0, -0.1)
(0.0, 0.0, -0.1)
(-0.1, 0.0, -0.1)
(-0.1, 0.0, -0.1)
(-0.1, 0.0, -0.1)
(-0.1, -0.2, -0.3)
(0.0, -0.3, -0.4)
(0.0, -0.3, -0.4)
(0.0, -0.4, -0.6)
(0.0, -0.5, -0.8)
(0.0, -0.5, -0.8)
(0.0, -0.8, -1.4)
(0.0, -0.8, -1.4)
(0.0, -0.8, -1.4)
(-0.3, -1.1, -1.7)
(-0.4, -1.2, -1.9)
(-0.4, -1.2, -1.9)
(-0.6, -1.5, -1.9)
(-0.6, -1.5, -1.9)
(-0.6, -1.5, -1.9)
(-1.0, -1.5, -2.0)
(-1.0, -1.5, -2.0)
(-1.1, -1.4, -2.0)
(-1.0, -1.3, -2.0)
(-1.0, -1.3, -2.0)
(-0.9, -1.1, -2.0)
(-0.6, -0.9, -1.9)
(-0.6, -0.9, -1.9)
(-0.5, -0.5, -1.5)
(-0.5, -0.3, -1.3)
(-0.4, -0.2, -0.8)
(-0.4, -0.2, -0.8)
(-0.4, -0.2, -0.8)
(-0.4, -0.1, -0.3)
(-0.4, -0.1, -0.1)
(-0.3, 0.0, 0.0)
(-0.2, 0.1, 0.0)
(-0.2, 0.1, 0.0)
(-0.1, 0.1, 0.1)
(-0.1, 0.1, 0.1)
