(0.2, 0.0, 0.0)
(0.2, 0.0, 0.0)
(0.1, -0.1, 0.0)
(0.1, -0.1, -0.1)
(0.2, -0.1, -0.1)
(0.2, -0.1, -0.1)
(0.2, -0.1, -0.1)
(0.2, -0.1, -0.2)
(0.2, -0.2, -0.4)
(0.3, -0.1, -1.2)
(0.5, -0.2, -1.7)
(0.8, -0.1, -2.2)
(0.8, -0.7, -2.9)
(1.1, -0.8, -3.1)
(1.7, -0.6, -2.7)
(1.6, -0.2, -1.8)
(1.6, -0.2, -1.8)
(0.7, -0.3, -1.1)
(0.4, -0.5, -0.9)
(-0.1, -0.2, -0.3)
(-0.1, -0.2, -0.3)
(-0.3, -0.1, -0.2)
(-0.4, -0.2, -0.1)
(-0.4, -0.2, -0.1)
(0.2, 0.0, 0.2)
(0.2, 0.0, 0.2)
(0.2, 0.0, 0.3)
(0.2, 0.0, 0.3)
(-0.1, -0.1, 0.2)
(-0.2, -0.1, 0.2)
(-0.2, -0.1, 0.2)
