(0.1, 0.1, 0.2)
(0.1, 0.1, 0.2)
(0.2, 0.1, 0.3)
(0.2, 0.2, 0.2)
(0.2, 0.3, 0.2)
(0.2, 0.3, 0.2)
(-0.1, 0.0, 0.1)
(-0.1, 0.0, 0.1)
(0.0, 0.1, 0.1)
(0.0, 0.1, 0.1)
(0.0, 0.1, 0.1)
(0.0, 0.1, 0.1)
(0.0, 0.0, 0.1)
(0.0, 0.0, 0.0)
(0.0, 0.0, 0.0)
(-0.1, 0.0, 0.1)
(-0.1, 0.0, 0.1)
(0.2, 0.1, 0.3)
(0.2, 0.2, 0.5)
(0.2, 0.1, 1.4)
(0.6, 0.4, 2.1)
(1.0, 0.6, 3.1)
(1.8, 1.0, 4.3)
(1.8, 1.0, 4.3)
(2.3, 1.3, 4.5)
(2.3, 1.3, 4.5)
(1.2, 1.5, 2.6)
(1.2, 1.5, 2.6)
(-0.2, 0.5, 1.7)
(-0.2, 0.5, 1.7)
(-0.4, 0.6, 1.1)
(0.0, 1.5, 0.5)
(-0.1, 0.7, 0.5)
(-0.1, 0.6, 0.2)
(0.2, 0.3, 0.3)
(0.2, 0.3, 0.3)
(-0.3, 0.4, 0.0)
(-0.3, 0.4, 0.0)
